bin_label,bin_interval,bin_num,bin_mean,bin_stddev,bin_stderr,bin_median,bin_rstddev,bin_unc
0.30000000000000004,"(0.2, 0.4]",66,0.0196784329725537,0.06931611950563514,0.00859760648563531,0.013639308597605648,0.006542191497820277,0.0010092789675347229
0.5,"(0.4, 0.6]",110,0.02005821998618498,0.031487501914970906,0.0030159556990110472,0.023016949052266256,0.005768129026712313,0.0006892845791348254
0.7000000000000001,"(0.6, 0.8]",85,0.02955703829459117,0.06439530726259296,0.007026104045970757,0.03298290598495868,0.007254349556124982,0.000986163567824426
0.9,"(0.8, 1.0]",70,0.0428371827511442,0.01680253726752721,0.002022787782956693,0.044402964758294416,0.00579456786964642,0.0008680244783233031
1.1,"(1.0, 1.2]",54,0.05183149507982908,0.007832545654089716,0.0010758828881996167,0.05055964159366155,0.0052020637330280894,0.0008872351257412425
1.3,"(1.2, 1.4]",59,0.061145502266131115,0.024292001480228097,0.0031896960613918513,0.06268553079117467,0.006427549405379963,0.0010487678274158359
1.5000000000000002,"(1.4, 1.6]",62,0.0706282175264882,0.008143275181687467,0.00104263954669825,0.07125781206868176,0.0065363672812521235,0.001040400473476524
1.7000000000000002,"(1.6, 1.8]",58,0.08215573042835196,0.006555537571561922,0.0008683021631489366,0.08141043107906398,0.006791956664621667,0.001117740141345629
1.9000000000000001,"(1.8, 2.0]",82,0.09531234939790412,0.010355948596108198,0.0011506609551231331,0.09470566949686443,0.007565882920586151,0.0010471589977668172
2.1,"(2.0, 2.2]",104,0.11247658273219706,0.010929636124396376,0.0010769290473049864,0.11246717200279654,0.009069806707674969,0.0011146571354694174
2.3000000000000003,"(2.2, 2.4]",141,0.12858887738826855,0.014285988200908711,0.0012073863710999383,0.12824215075841394,0.015210055231161417,0.0016053922912809971
2.5000000000000004,"(2.4, 2.6]",174,0.1497492606952419,0.014371023822892596,0.0010926087086776783,0.1497853297593803,0.01309019415104507,0.0012437451560648914
2.7000000000000006,"(2.6, 2.8]",155,0.16999263248225713,0.014988212424706845,0.0012077845761519301,0.17112831351296265,0.014129952646184345,0.0014224427491706289
2.9000000000000004,"(2.8, 3.0]",99,0.1939932513455295,0.019114686941331973,0.0019308749652105406,0.1929265617642173,0.015804880071393773,0.001990827109300598
3.1000000000000005,"(3.0, 3.2]",35,0.21142181433437496,0.025085088833167027,0.004302057243062293,0.2052919712987169,0.020180992574171077,0.00427531815418079
3.3000000000000003,"(3.2, 3.4]",13,0.2309397238260435,0.03101888540458065,0.008954380919148396,0.22803612923101113,0.032417054263362985,0.011268388463888404
