bin_label,bin_interval,bin_num,bin_mean,bin_stddev,bin_stderr,bin_median,bin_rstddev,bin_unc
0.5,"(0.4, 0.6]",10,0.012213607818603655,0.015032041605475863,0.005010680535158621,0.009515038146972188,0.015232684683608938,0.006037211502237228
0.7000000000000001,"(0.6, 0.8]",44,0.015763232186057363,0.020738046827020698,0.0031625224926112652,0.012634233856201327,0.013966993625793808,0.0026389826515659416
0.9000000000000001,"(0.8, 1.0]",50,0.009026101049804645,0.012300144267639075,0.0017571634668055822,0.007732234802245941,0.012283360578917329,0.0021771689760163027
1.1000000000000003,"(1.0, 1.2]",25,0.012455676416015535,0.012083452921365145,0.002466524499023946,0.011941878662110383,0.008595040541382354,0.002154457164262875
1.3000000000000003,"(1.2, 1.4]",25,0.005498737048339919,0.012453015231710673,0.0025419610897331646,0.000941157226563405,0.008827064131163987,0.0022126168533156774
1.5000000000000004,"(1.4, 1.6]",11,0.017018291015624888,0.019330727847080346,0.006112912882561696,0.017102416381835184,0.0172898307000726,0.006533626990670382
1.7000000000000006,"(1.6, 1.8]",3,0.001728409830729305,0.002744059457854329,0.0019403430506278773,0.002203135986327709,0.0020103971319579746,0.0014547258868451336
1.9000000000000004,"(1.8, 2.0]",6,0.021724656575520623,0.047074594070943866,0.021052398471167806,0.009918398895263358,0.04043196578979463,0.020687555223737792
2.1000000000000005,"(2.0, 2.2]",2,0.03154314056396501,0.05501837013156907,0.05501837013156907,0.03154314056396501,0.028827762193909146,0.02554793905679135
2.3000000000000007,"(2.2, 2.4]",4,0.052826476745605255,0.05385648363913835,0.031094055326663202,0.0578434402465815,0.029881221415100488,0.018725278619900056
2.500000000000001,"(2.4, 2.6]",1,0.03714424377441361,,,0.03714424377441361,0.0,0.0
