bin_label,bin_interval,bin_num,bin_mean,bin_stddev,bin_stderr,bin_median,bin_rstddev,bin_unc
-0.07500000000000001,"(-0.1, -0.05]",11,-0.023036284621812862,0.21193982273586337,0.06702125667376671,-0.005784214644894092,0.01026635485003879,0.0038795367234990665
-0.025,"(-0.05, 0.0]",56,0.05105592335504853,0.18222746783448754,0.024571546750207274,-0.0008587818529832703,0.010600308766640709,0.0017753518646712616
0.025,"(0.0, 0.05]",603,-0.00608656764982472,0.044426775924822345,0.0018107002092096448,-0.0056903004402393265,0.00809849991475498,0.0004133385050545974
0.07500000000000001,"(0.05, 0.1]",470,-0.0064593854097623115,0.02508517482000667,0.0011583257491074818,-0.007457197439613594,0.00831289882034695,0.0004805775777413077
0.125,"(0.1, 0.15]",371,0.00015578399182843063,0.07378916856013712,0.003836116207690924,-0.005480690973744373,0.007658647183709009,0.0004983391954875994
0.175,"(0.15, 0.2]",303,-0.004678831967454131,0.03169538161048642,0.0018238642618926284,-0.004386320963682522,0.007955346576726797,0.0005727930354946315
0.22500000000000003,"(0.2, 0.25]",266,-0.007998649482869973,0.047227615997467325,0.002901169388695317,-0.004583880662234918,0.010682708185293379,0.0008209193362571827
0.275,"(0.25, 0.3]",209,-0.009622669904796051,0.045233752650753065,0.0031363964339220255,-0.005533843846393438,0.009410117298958898,0.0008157964901359266
0.32500000000000007,"(0.3, 0.35]",201,-0.006205758806374511,0.01775887030565547,0.0012557417619341398,-0.005847020013032278,0.011776403418905389,0.0010410571817242378
0.375,"(0.35, 0.4]",243,-0.007810287748781163,0.012930551113309095,0.0008312073069727385,-0.008553845694581952,0.010142941772731303,0.0008154939324066478
0.42500000000000004,"(0.4, 0.45]",224,-0.012177437609222836,0.015109959836496222,0.0010118377505585008,-0.011759361755350639,0.011755602898745835,0.0009844209251858057
0.4750000000000001,"(0.45, 0.5]",229,-0.010008213167265046,0.014068043195411878,0.0009316789206455872,-0.010190570651147368,0.013717433487890765,0.0011360960776308836
0.5250000000000001,"(0.5, 0.55]",221,-0.015915487332801202,0.015262175863387533,0.0010289756867985687,-0.015886509907101498,0.013510727947563328,0.00113904937680038
0.5750000000000001,"(0.55, 0.6]",180,-0.018288119791135315,0.0177709552109547,0.0013282635556390425,-0.018322814253831865,0.01512020487276438,0.001412476925033025
0.6250000000000001,"(0.6, 0.65]",119,-0.01876180256570834,0.02009155153453464,0.0018495772376888701,-0.018865600127220716,0.01792657809395939,0.0020596046098517785
0.675,"(0.65, 0.7]",81,-0.022557033602435134,0.020952725094354384,0.002342585881242105,-0.020515740110035097,0.01775345796214527,0.002472295538910344
0.7250000000000001,"(0.7, 0.75]",33,-0.017897410436983778,0.0327764268540057,0.0057941084228830715,-0.016799790033946493,0.030505823550597146,0.006655577156854046
0.7750000000000001,"(0.75, 0.8]",18,-0.030398694328441975,0.02493715325369933,0.006048148051012791,-0.0207345579612479,0.029956500133396124,0.008849419003514929
